"id","title","categories","year","players_min","players_max","playtime_min","playtime_max","thumbnail_url","created_at","bgg_id","thumbnail_file","mana_meeple_category","description","designers","publishers","mechanics","artists","average_rating","complexity","bgg_rank","users_rated","min_age","is_cooperative","image","nz_designer","game_type","date_added","status","is_expansion","base_game_id","expansion_type","modifies_players_min","modifies_players_max","has_sleeves"
26,Codenames,"Card Game, Deduction, Party Game, Spies / Secret Agents, Word Game",2015,2,8,15,15,/thumbs/26-codenames.jpg,2025-09-16 22:42:21.360,178900,"26-codenames.jpg",PARTY_ICEBREAKERS,"Two rival spymasters know the secret identities of 25 agents. Their teammates know the agents only by their codenames — single-word labels like ""disease"", ""Germany"", and ""carrot"". Yes, carrot. It's a legitimate codename. Each spymaster wants their team to identify their agents first...without uncovering the assassin by mistake.

In Codenames, two teams compete to see who can make contact with all of their agents first. Lay out 25 cards, each bearing a single word. The spymasters look at a card showing the identity of each card, then take turns clueing their teammates. A clue consists of a single word and a number, with the number suggesting how many cards in play have some association to the given clue word. The teammates then identify one agent they think is on their team; if they're correct, they can keep guessing up to one more than the stated number of times; if the agent belongs to the opposing team or is an innocent bystander, the team's turn ends; and if they fingered the assassin, they lose the game.

Spymasters continue giving clues until one team has identified all of their agents or the assassin has removed one team from play.

","[""Vlaada Chvu00e1til""]","[""Czech Games Edition"", ""asmodee"", ""Boardgame Space"", ""Bru00e4dspel.se"", ""Brain Games"", ""Broadway Toys LTD"", ""Cranio Creations"", ""Cuaca Cerah Games"", ""Devir"", ""DiceTree Games"", ""Enigma (Bergsala Enigma)"", ""Fantasmagoria"", ""Feelindigo"", ""GaGa Games"", ""Gaming Library"", ""Gu00e9m Klub Kft."", ""Golden Egg Games"", ""HeidelBu00c4R Games"", ""Heidelberger Spieleverlag"", ""Hobby Japan"", ""IELLO"", ""Kaissa Chess & Games"", ""Land of Beautiful Mind (u0633u0631u0632u0645u06ccu0646 u0630u0647u0646 u0632u06ccu0628u0627)"", ""Lex Games"", ""Liam Games"", ""MINDOK"", ""MIPL"", ""More Fun Co., Ltd."", ""Nordic Games ehf"", ""One Moment Games"", ""Ponva d.o.o."", ""Pridemage Games"", ""Rebel Sp. z o.o."", ""SuperHeated Neurons"", ""TWOPLUS Games"", ""White Goblin Games""]","[""Communication Limits"", ""Deduction"", ""Memory"", ""Race"", ""Team-Based Game""]","[""Vlaada Chvu00e1til"", ""Stu00e9phane Gantiez"", ""Du00e1vid Jablonovsku00fd"", ""Tomu00e1u0161 Kuu010derovsku00fd"", ""Filip Murmak"", ""Frantiu0161ek Sedlu00e1u010dek""]",7.53093,1.2579,158,99978,10,false,https://cf.geekdo-images.com/nC6ifPCDnAItwoKSKXVrnw__original/img/Id-jjIer_61ZbvI2_RVRCeBZFY4=/0x0/filters:format(jpeg)/pic8907965.jpg,false,Party,2025-07-01 00:00:00.000,OWNED,false,,,,,
27,Cosmolancer,"Abstract Strategy, Fantasy, Medieval",1994,2,4,45,45,/thumbs/27-cosmolancer.png,2025-09-16 22:42:23.178,119,"27-cosmolancer.png",PARTY_ICEBREAKERS,"Auf Heller und Pfennig takes participants to a medieval marketplace. Each turn, players place tiles onto the grid board that modify (either positively or negatively) the amount of money to be made by the shops that share that tile's row or column. Three times the board is filled with tiles and shop money is earned, after which the player with the most money wins.

In Kingdoms, the first English-language version of Auf Heller und Pfennig, players try to collect the most gold by establishing castles in the richest regions of the realm while avoiding hazards like dragons, swamps, and trolls. The 2011 edition includes detailed plastic castles, a streamlined rulebook, and the addition of a wizard tile — one that increases the rank of adjacent castles, multiplying their scores — previously available only at game conventions.

As of 2024, Cosmolancer is the newest version of this design, with players taking the role of freelance photographers in space! As in the other versions, the game lasts three rounds, and to start a round, each player draws a random tile and keeps it secret. On a turn, you either:

• Draw a tile and place it in an empty space on the 6x5 grid.
• Place the tile in your hand.
• Place one of your tokens, which are numbered 1-4, in an empty space.

When all of the spaces are filled, you score each of your tokens, multiplying the number on the token by the sum of the tiles in its row and column, with some special tiles nullifying positive values or splitting a row into two segments. You retrieve all of your 1 tokens, but the others are now out of play. After three rounds, whoever has the highest score wins.

","[""Reiner Knizia""]","[""Hans im Glu00fcck"", ""ADC Blackfire Entertainment"", ""Arclight Games"", ""Avalon Hill"", ""cutia.ro"", ""Delta Vision Publishing"", ""Edge Entertainment"", ""Enigma (Bergsala Enigma)"", ""Fantasmagoria"", ""Fantasy Flight Games"", ""Menart"", ""Midgaard Games"", ""MINDOK"", ""Swan Panasia Co., Ltd.""]","[""Tile Placement""]","[""Kevin Childress"", ""Hugo Cuellar"", ""Anders Finu00e9r"", ""Charlie Layton"", ""Eric Lofgren"", ""Henning Ludvigsen"", ""Jim Pavelec"", ""Peter Tikos"", ""Franz Vohwinkel""]",6.68468,1.8372,1768,5156,9,false,https://cf.geekdo-images.com/beS7setHhqAMOp9jXlUBBw__original/img/vIwSktsyDPP0qQCp2cZA7gBTf6k=/0x0/filters:format(png)/pic8457547.png,false,Abstract • Strategy,2025-07-01 00:00:00.000,OWNED,false,,,,,
28,Descent: Legends of the Dark,"Adventure, Fantasy, Fighting, Miniatures",2021,1,4,120,180,/thumbs/28-descent-legends-of-the-dark.png,2025-09-16 22:42:25.212,322708,"28-descent-legends-of-the-dark.png",COOP_ADVENTURE,"Terrinoth is in peril. The demon-tainted Uthuk Y'llan barbarians stalk the realm and the undead servants of Waiqar the Undying venture beyond their borders for the first time in memory. The leaders of Terrinoth are divided and fractious, unable to unite against these common threats. And in the northern barony of Forthyn, the stage is set for the next great confrontation between Terrinoth and the forces of darkness. For years, your journeys have taken you across the fantasy realm of Terrinoth, venturing into dark forests, shadowy cities, ancient crypts, and misty swamps — but your true legend is about to begin.''

Forge your own legend together with friends as you adventure across the vibrant fantasy realm of Terrinoth in the co-operative dungeon-crawling board game Descent: Legends of the Dark. Powered by an integrated free companion app, Descent: Legends of the Dark puts you in the role of a budding hero with their own playstyle and abilities. Together with your unlikely companions, you'll begin an unexpected adventure — an adventure told across the sixteen quests of the ""Blood and Flame"" campaign. Throughout your campaign, you'll face undead lurking in the mists, demonic barbarians stalking the wilds, and even more terrifying threats. With 46 pieces of 3D terrain and forty hero and monster miniatures to draw you into the game. Your objectives will change from quest to quest as you follow the overarching story of the campaign.

Core gameplay mechanisms such as combat, fatigue, skills, items, and more have received completely new interpretations with Legends of the Dark, while a new approach to scenario layout and 3D terrain creates striking multi-level scenarios. You take three actions each turn: one maneuver action and two additional actions of your choice. Every hero also has an attack card and skill cards! Each hero starts the game with two weapon cards, which are sleeved together back-to-back to create a single attack card.  Skill cards can also be readied, swi","[""Kara Centell-Dunk"", ""Nathan I. Hajek""]","[""Fantasy Flight Games"", ""Delta Vision Publishing"", ""Galu00e1pagos Jogos"", ""Hobby World"", ""Korea Boardgames"", ""Rebel Sp. z o.o.""]","[""Cooperative Game"", ""Dice Rolling"", ""Grid Movement"", ""Modular Board"", ""Movement Points"", ""Role Playing"", ""Scenario / Mission / Campaign Game"", ""Solo / Solitaire Game"", ""Square Grid"", ""Variable Player Powers""]","[""Preston Stone"", ""Gary Storkamp""]",7.91322,2.6994,461,5531,14,true,https://cf.geekdo-images.com/Q96PxRVbrDxS9_4ZPTJtHQ__original/img/kGU8ligha3fyP0LuVTwmLMK9yEQ=/0x0/filters:format(png)/pic5941333.png,false,Thematic,2025-07-01 00:00:00.000,OWNED,false,,,,,
62,Space Alert,"Electronic, Real-time, Science Fiction, Space Exploration",2008,1,5,30,30,/thumbs/62-space-alert.jpg,2025-09-16 22:43:36.150,38453,"62-space-alert.jpg",COOP_ADVENTURE,"Space Alert is a cooperative team survival game. Players become crew members of a small spaceship scanning dangerous sectors of the galaxy. The missions last just 10 real-time minutes (hyperspace jump, sector scan, hyperspace jump back) and the only task the players have is to protect their ship.

During play, the central computer will announce the presence of various threats on one of the supplied 10 minute soundtracks that also acts as a game timer. The threats vary from space battleships and interceptors to different interstellar monsters and abominations, asteroids or even intruders and malfunctions on the spaceship. Players have to agree who will take care of which task and coordinate their actions (moving around the ship, firing weapons, distributing energy, using battlebots to deal with intruders, launching guided missiles, etc.) in real time to defend the ship. Only a well-working team can survive 10 minutes and make the jump back to safety.

The game offers several difficulty levels, huge variability and a unique experience for one to five player teams. One mission lasts only about 30 minutes, including setup and evaluation.

(Based on a description from Czech Games Edition)

","[""Vlaada Chvu00e1til""]","[""Czech Games Edition"", ""Albi"", ""asmodee"", ""Devir"", ""Heidelberger Spieleverlag"", ""HomoLudicus"", ""IELLO"", ""Magellan"", ""New Games Order, LLC"", ""One Moment Games"", ""Quined White Goblin Games"", ""Rebel Sp. z o.o."", ""Red Glove"", ""Rio Grande Games""]","[""Action Queue"", ""Area Movement"", ""Cooperative Game"", ""Elapsed Real Time Ending"", ""Hand Management"", ""Programmed Movement"", ""Real-Time"", ""Simultaneous Action Selection"", ""Solo / Solitaire Game""]","[""Radim Pech"", ""Milan Vavrou0148""]",7.38202,2.971,362,16421,12,true,https://cf.geekdo-images.com/tinE1f2lauIsEL4aC9aU-w__original/img/ccy5tGJK7WF9B6ykayJEm5cReTM=/0x0/filters:format(jpeg)/pic384313.jpg,false,Thematic,2025-07-01 00:00:00.000,OWNED,false,,,,,
29,Downforce,"Racing, Sports",2017,2,6,20,40,/thumbs/29-downforce.png,2025-09-16 22:42:27.584,215311,"29-downforce.png",GATEWAY_STRATEGY,"High-stakes bidding on million-dollar race cars. Frantic bets placed in secret even as the cars race around the track. And to the victor, the biggest purse of all. But in the world of motor racing, the margin between victory and defeat can be a single moment: a steep banked turn, tires screaming and spitting out smoke, and the downforce, pressing you down in your seat and keeping you on the track as you make your move inside to pull ahead.

Downforce is a card-driven bidding, racing, and betting game for 2-6 players based on Top Race, the award-winning design by the legendary Wolfgang Kramer. Players first bid to own the six cars in the race, then they play cards from their hand to speed them around the track. However, most cards will also move their opponents' cars. So figuring out just the right time to play a card is the key to victory. Along the way, players make secret bets on who they think will win the race. Whoever has the most money from their prize money, winning bets, and remaining bank wins.

This is a game whose design needed no attention. Years of play and multiple versions have honed it to near perfection. On the contrary, one of the design challenges was figuring which of the many rules modules to incorporate to create the most fun version. Downforce also adds variable player powers to improve replayability. But mostly, it improves the look of the game to make it gorgeous and easy to play. Special attention was paid to the colors, the layout of the cards, the design of the cars, the details on the board, and more.

","[""Rob Daviau"", ""Justin D. Jacobson"", ""Wolfgang Kramer""]","[""Restoration Games"", ""2 Pionki"", ""Devir"", ""Fabrika Igr"", ""GoKids u73a9u6a02u5c0fu5b50"", ""Goliath Games"", ""Happy Baobab"", ""Hobby Japan"", ""IELLO"", ""Mancalamaro"", ""MEBO Games"", ""MINDOK"", ""Portal Games"", ""Reflexshop"", ""Siam Board Games"", ""Zito! u038fu03c1u03b1 u03b3u03b9u03b1 u03c0u03b1u03b9u03c7u03bdu03afu03b4u03b9""]","[""Auction / Bidding"", ""Betting and Bluffing"", ""Hand Management"", ""Moving Multiple Units"", ""Player Elimination"", ""Predictive Bid"", ""Track Movement"", ""Variable Player Powers""]","[""Tavis Coburn"", ""Michael Crampton"", ""Jason Taylor""]",7.26379,1.7344,479,14829,10,false,https://cf.geekdo-images.com/c74C-NVJHuMVxt6A_j2TsA__original/img/FHgW4u5dIooEJnNjm2RXcO_yJWs=/0x0/filters:format(png)/pic3432548.png,false,Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
30,Eclipse: New Dawn for the Galaxy,"Civilization, Fighting, Science Fiction, Space Exploration, Territory Building, Wargame",2011,2,6,60,180,/thumbs/30-eclipse-new-dawn-for-the-galaxy.jpg,2025-09-16 22:42:29.937,72125,"30-eclipse-new-dawn-for-the-galaxy.jpg",CORE_STRATEGY,"The galaxy has been a peaceful place for many years. After the ruthless Terran–Hegemony War (30.027–33.364), much effort has been employed by all major spacefaring species to prevent the terrifying events from repeating themselves. The Galactic Council was formed to enforce precious peace, and it has taken many courageous efforts to prevent the escalation of malicious acts. Nevertheless, tension and discord are growing among the seven major species and in the Council itself. Old alliances are shattering, and hasty diplomatic treaties are made in secrecy. A confrontation of the superpowers seems inevitable – only the outcome of the galactic conflict remains to be seen. Which faction will emerge victorious and lead the galaxy under its rule?

A game of Eclipse places you in control of a vast interstellar civilization, competing for success with its rivals. You will explore new star systems, research technologies, and build spaceships with which to wage war. There are many potential paths to victory, so you need to plan your strategy according to the strengths and weaknesses of your species, while paying attention to the other civilizations' endeavors.

The shadows of the great civilizations are about to eclipse the galaxy. Lead your people to victory!

","[""Touko Tahkokallio""]","[""Lautapelit.fi"", ""(Self-Published)"", ""Asterion Press"", ""Korea Boardgames"", ""Rebel Sp. z o.o."", ""Ystari Games""]","[""Dice Rolling"", ""Grid Movement"", ""Hexagon Grid"", ""Hot Potato"", ""Map Addition"", ""Modular Board"", ""Player Elimination"", ""Tile Placement"", ""Variable Phase Order"", ""Variable Player Powers""]","[""Ossi Hiekkala"", ""Sampo Sikiu00f6""]",7.82113,3.706,97,28871,14,false,https://cf.geekdo-images.com/cnFppsVNOSTJ-W3APQFuTg__original/img/AbcjscBi-x3tVrsJsBhXq2RxLbc=/0x0/filters:format(jpeg)/pic1974056.jpg,false,Strategy,2025-07-01 00:00:00.000,OWNED,false,,,,,
31,Finca,"Economic, Farming",2018,2,5,45,45,/thumbs/31-finca.jpg,2025-09-16 22:42:32.069,261720,"31-finca.jpg",GATEWAY_STRATEGY,"The players take the roles of Mallorcan farmers, who strive to harvest as many of the island‘s tropical fruits: ï¬gs, almonds, olives, oranges, grapes, and lemons, as possible. The players deliver their harvested fruits to the island communities, which have constantly changing requirements during the course of the game. For these deliveries, the players receive victory points. In the end, the player with the most victory points is the winner.

Note: Finca: El Razul is included in the box with versions listed under this entry.

","[""Wolfgang Sentker"", ""Ralf zur Linde""]","[""franjos Spieleverlag"", ""Devil Dice Games""]","[""Contracts"", ""Mancala"", ""Once-Per-Game Abilities"", ""Rondel"", ""Set Collection""]","[""Joan Guardiet"", ""Franz Vohwinkel""]",7.35861,2.0625,,705,10,false,https://cf.geekdo-images.com/Wv3asVffJEVjqwFyPiOvXA__original/img/554uO8XKUlva4FiEOrOLcTMgZjc=/0x0/filters:format(jpeg)/pic7551635.jpg,false,Family • Economic,2025-07-01 00:00:00.000,OWNED,false,,,,,
71,The Crew: Mission Deep Sea,"Adventure, Card Game, Mythology, Nautical",2021,2,5,20,20,/thumbs/71-the-crew-mission-deep-sea.jpg,2025-09-16 22:43:56.397,324856,"71-the-crew-mission-deep-sea.jpg",COOP_ADVENTURE,"The Crew: Mission Deep Sea plunges players into a cooperative card game unlike any other. As members of a deep-sea expedition, you and your fellow crew are on a quest to locate the lost continent of Mu—but your success depends on precision, teamwork, and a shared sense of timing.

Each mission presents a new puzzle made up of unique tasks: perhaps one player must win a specific card, while another must avoid it entirely. The trick? You’ll have to complete these challenges through standard trick-taking rules—like in traditional card games—but with extremely limited communication. Each round becomes a tightrope walk of strategic cardplay and silent coordination.

Building on the acclaimed system of The Crew: The Quest for Planet Nine, this sequel introduces a more dynamic mission system with variable difficulty levels, a fresh deck of task cards, and improved scalability for different player counts. Whether you’re playing as a duo or a full five-person team, every game unfolds as a tightly wound tactical dance through the depths.

With 32 increasingly challenging missions and countless combinations of tasks, The Crew: Mission Deep Sea offers a replayable and rewarding dive into the unknown—perfect for those who love trick-taking games with a twist of cooperation and pressure.

","[""Thomas Sing""]","[""KOSMOS"", ""999 Games"", ""Devir"", ""Galakta"", ""Giochi Uniti"", ""GP Games"", ""IELLO"", ""Kaissa Chess & Games"", ""Korea Boardgames"", ""MINDOK"", ""MIPL"", ""Piatnik"", ""Swan Panasia Co., Ltd."", ""Thames & Kosmos"", ""Zvezda""]","[""Communication Limits"", ""Cooperative Game"", ""Deduction"", ""Hand Management"", ""Scenario / Mission / Campaign Game"", ""Trick-taking""]","[""Marco Armbruster""]",8.07326,2.0387,42,23059,10,true,https://cf.geekdo-images.com/VuBqZ1sMaDAVVHF_OEJP4g__original/img/jGWxczXC_VWZofeAmlO_DkB0hCI=/0x0/filters:format(jpeg)/pic5988903.jpg,false,Family • Strategy,2025-07-01 00:00:00.000,OWNED,false,,,,,
32,Exploding Kittens: The Board Game,"Animals, Comic Book / Strip, Humor, Party Game",2025,2,6,20,20,/thumbs/32-exploding-kittens-the-board-game.jpg,2025-09-16 22:42:32.136,447244,"32-exploding-kittens-the-board-game.jpg",PARTY_ICEBREAKERS,"There's never been a board game like this before! Your goal is to make it to the end of the board without landing on the Exploding Kitten. To do that you'll play cards and plot strategies to sabotage your opponents. But don't get too cocky because one wrong move can cause the board to flip. This completely transforms the board to reveal a new path where every move could be your last. You have to think fast, form alliances, play smart, and avoid the Exploding Kittens at all costs.

The stakes are high but the rules are simple… Just beware, danger, and betrayal, and pee your pants laughing moments lurk around every corner.

What other game lets you play as a TacoCat, SushiCat, or GnomeCat? Who else would give you the power of Meatpants, a Litterbox Sandworm, or a Butterfly Punch?

—description from the publisher

","[""Ian Clayman"", ""Elan Lee"", ""Carol Mertz""]","[""Exploding Kittens"", ""Rebel Sp. z o.o.""]","[""Take That"", ""Variable Player Powers""]",[],5.70385,1.0,24908,52,7,false,https://cf.geekdo-images.com/3oiMV9BNAqWX0boEUWw3bg__original/img/zEWd1JMRhNLyRThG2KDQAX6gnlU=/0x0/filters:format(jpeg)/pic8905009.jpg,false,Party,2025-07-01 00:00:00.000,OWNED,false,,,,,
33,Flip 7,"Card Game, Number, Party Game",2024,3,18,20,20,/thumbs/33-flip-7.jpg,2025-09-16 22:42:34.201,420087,"33-flip-7.jpg",PARTY_ICEBREAKERS,"Flip over cards one by one without flipping the same number twice.

Sound easy? Think again! This isn't just any deck of cards… In Flip 7 there's only one 1 card, two 2's, three 3’s, etc plus a bunch of special cards that can score you extra points, give you a second chance, or freeze you or your opponents in your tracks.

Are you the type of player to play it safe and bank points before you bust, or are you going to risk it all and go for the bonus points by flipping over seven in a row? Press your luck meets strategy in this addictive card game that's sure to be the greatest card game you’ve ever played!

—description from the publisher

","[""Eric Olsen""]","[""The Op Games"", ""999 Games"", ""Catch Up Games"", ""Ghenos Games"", ""Kaissa Chess & Games"", ""KOSMOS"", ""MINDOK"", ""Randolph"", ""Rebel Sp. z o.o.""]","[""Interrupts"", ""Push Your Luck"", ""Score-and-Reset Game"", ""Take That""]","[""O'Neil Mabile""]",7.20567,1.0433,659,11438,8,false,https://cf.geekdo-images.com/YrQxEB9Ef0kQorRApzG5vQ__original/img/hK6k-x_GYfooemrkkRuF0bTvKxE=/0x0/filters:format(jpeg)/pic8780246.jpg,false,Party • Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
34,For Sale,"Card Game, Economic",1997,3,6,30,30,/thumbs/34-for-sale.jpg,2025-09-16 22:42:36.475,172,"34-for-sale.jpg",PARTY_ICEBREAKERS,"For Sale is a quick, fun game nominally about buying and selling real estate. During the game's two distinct phases, players first bid for several buildings then, after all buildings have been bought, sell the buildings for the greatest profit possible.

The original Ravensburger/FX Schmid edition (1997/98) has slightly different rules than later English editions, and only 20 buildings instead of 30.
 The Ãœberplay 2005 Edition has new art, rules and card distribution changes, and it accommodates 3-6 players.

The Gryphon 2009 Edition uses the Überplay art for the faces of the property cards, while replacing most other art.  The rules are the same as the Überplay edition, with the exception of the rounding rule (which was stated in different ways in different printings of the Überplay edition).

Rounding rule

The rounding rule preferred by the designer Stefan Dorra is that players get back half of their bid rounded DOWN (not UP), as confirmed in correspondence with him here and here.  A history of how the rounding rule has changed in different editions is documented here.

","[""Stefan Dorra""]","[""Eagle-Gryphon Games"", ""IELLO"", ""Ravensburger"", ""2 Pionki"", ""Albi"", ""AURUM, Inc."", ""Baborka Games"", ""Brain Games"", ""Compaya.hu: Gamer Cafu00e9 Kft."", ""Competo / Marektoy"", ""F.X. Schmid"", ""Gabinete Lu00fadico"", ""Geekach LLC"", ""HaKubia"", ""Heidelberger Spieleverlag"", ""Jolly Thinkers"", ""Kaissa Chess & Games"", ""MEBO Games"", ""Meeple Virus"", ""NeoTroy Games"", ""New Games Order, LLC"", ""PaperGames (III)"", ""Portal Games"", ""Primigenio"", ""Siam Board Games"", ""SPIEL DAS! Verlag"", ""TLAMA games"", ""Top Toys"", ""u00dcberplay"", ""uplay.it edizioni"", ""Wargames Club Publishing"", ""Zito! u038fu03c1u03b1 u03b3u03b9u03b1 u03c0u03b1u03b9u03c7u03bdu03afu03b4u03b9"", ""u0412u0437u0440u043eu0441u043bu044bu0435 u0434u0435u0442u0438"", ""u041du0435u0441u043au0443u0447u043du044bu0435 u0438u0433u0440u044b"", ""u05e4u05e8u05e9 u05deu05e9u05d7u05e7u05d9u05dd: Game Knight""]","[""Auction / Bidding"", ""Auction: Sealed Bid"", ""Auction: Turn Order Until Pass"", ""Hand Management"", ""Selection Order Bid""]","[""u00d3scar Aguado"", ""Abbas Amirabadi"", ""Mohammad Amir Garoosian"", ""Alvin Madden"", ""Gil Martimiano"", ""Mahmoud Arasteh Nasab"", ""Emilien Rotival"", ""Catell Ruz"", ""Dossom Studio"", ""Chema Vicente"", ""Uros Vuckovic"", ""Klaus Wilinski""]",7.26239,1.2508,352,33316,10,false,https://cf.geekdo-images.com/dJh9HkZC346NgPTAicJq_A__original/img/6ib2NLakSlsf69WYwCOe9NNLcsc=/0x0/filters:format(jpeg)/pic1513085.jpg,false,Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
69,Tichu,Card Game,1991,4,4,60,60,/thumbs/69-tichu.png,2025-09-16 22:43:51.108,215,"69-tichu.png",PARTY_ICEBREAKERS,"Tichu took much of its rules and mechanics from Zheng Fen. It is a partnership climbing card game, and the object of play is to rid yourself of your hand, preferably while scoring points in the process.

The game uses either one or two standard 52-card decks with four special cards added: dog, phoenix, dragon and Mah Jong (1). When it's your turn, you may either beat the current top card combination — single card, pair of cards, sequence of pairs, full house, etc. — or pass. If play passes all the way back to the player who laid the top cards, they win the trick, clears the cards, and can lead the next one. The card led determines the only combination of cards that can be played on that trick, so if a single card is led, then only single cards are played; if a straight of seven cards is led, then only straights of seven cards can be played, etc.

The last player out in a round gives all the cards they won to the player who exited first, and the last player's unplayed cards are handed to the opposite team. Fives, tens and Kings are worth 5, 10 and 10 points, with each hand worth one hundred points without bonuses — but the bonuses are what drive the game. At the start of a round, each player can call ""Tichu"" prior to playing any card. This indicates that the player thinks they can empty their hand first this round; if they do so, their team scores 100 points, and if not, their team instead loses 100 points. Cards are dealt at the start of a round in a group of eight and a group of six; a player can call ""Grand Tichu"" after looking at only their first eight cards for a ±200 point bonus. If both players on a team exit a round prior to either player on the opposite team, then no points are scored for cards and the winning team earns 200 points (with Tichu/Grand Tichu bonuses and penalties being applied as normal).

The first team to 1,000 points wins.

","[""Urs Hostettler""]","[""Fata Morgana Spiele"", ""(Unknown)"", ""999 Games"", ""ABACUSSPIELE"", ""Filosofia u00c9ditions"", ""G3"", ""GP Games"", ""Hobby World"", ""HomoLudicus"", ""Jelly Monster"", ""Jogo na Mesa"", ""Korea Boardgames"", ""Maldito Games"", ""Playhouse Ltd"", ""Rio Grande Games"", ""Swan Panasia Co., Ltd."", ""TIKI Editions"", ""uplay.it edizioni"", ""Venneru00f8d Forlag AS""]","[""Hand Management"", ""Ladder Climbing"", ""Predictive Bid"", ""Team-Based Game""]","[""Kerri Aitken"", ""Christine Alcouffe"", ""Res Brandenberger"", ""Franu00e7ois Bruel"", ""Philippe Guu00e9rin"", ""Urs Hostettler"", ""Chris Quilliams"", ""Eduardo M. Dos Reis"", ""Valerie Vekemans"", ""Franz Vohwinkel""]",7.57571,2.3428,242,16448,10,false,https://cf.geekdo-images.com/gz8_8iYP2SSGVAxpp7CwLg__original/img/9ULfNvkyu0k1m0d63-Mk0k5e0MA=/0x0/filters:format(png)/pic5854968.png,false,Strategy,2025-07-01 00:00:00.000,OWNED,false,,,,,
35,Gardeners,"Deduction, Real-time",2023,1,4,15,15,/thumbs/35-gardeners.png,2025-09-16 22:42:38.505,361840,"35-gardeners.png",COOP_ADVENTURE,"Gardeners is a simultaneous cooperative game played silently and in real time.

In less than 15 minutes, players must succeed in arranging as many gardens as possible, always composed of the same 36 tiles, but responding to different rules from one round to another.
 Everyone must deduce the rules in force by observing where the tiles are placed and from where some are removed.

A game of Gardeners is made up of an indefinite number of rounds. Each is broken down into 5 phases, as follows:


     Draw a Constraint card,
     Start the sandtimer,
     Arrange the garden,
     Check the garden,
     Prepare for the next round.


During the game, players cannot communicate in any way about what to do or not to do to make the garden.

Will you satisfy the King's whimsical desires?

—description from the publisher

","[""Kasper Lapp""]","[""Sit Down!"", ""2Tomatoes Games"", ""HUCH!""]","[""Communication Limits"", ""Cooperative Game"", ""Deduction"", ""Pattern Recognition"", ""Real-Time"", ""Score-and-Reset Game"", ""Solo / Solitaire Game"", ""Square Grid"", ""Tile Placement""]","[""Anthony Moulins""]",6.37466,2.0,11106,206,10,true,https://cf.geekdo-images.com/2urn9RKuOsEGdGNKYRxG4w__original/img/AuwOYXvTPff_YWmuVSb0zCsuQ-o=/0x0/filters:format(png)/pic6991274.png,false,Social Deduction,2025-07-01 00:00:00.000,OWNED,false,,,,,
72,UNO: Show 'Em No Mercy,Card Game,2023,2,6,15,30,/thumbs/72-uno-show-em-no-mercy.jpg,2025-09-16 22:43:58.794,399088,"72-uno-show-em-no-mercy.jpg",PARTY_ICEBREAKERS,"UNO Show 'Em No Mercy is a brutal, ruthless version of the classic UNO card game. In addition to standard action cards like Skip, Reverse, and Draw 2, No Mercy comes with Wild Draw 6, Wild Draw 10, Skip Everyone, Discard All, and the new Wild Color Roulette - a card that forces the next player to choose a color and then draw until they get a card of that color.

In addition to new action cards, many popular house rules have been included in the actual rules. Stacking is legal. 7s swap and 0s pass hands. And when you can't play a card, you must draw until you can play.

But the biggest change in UNO Show 'Em No Mercy is the Mercy Rule. If you ever have 25 or more cards in your hand, you get  kicked out of the game.

UNO Show 'Em No Mercy comes with 168 cards (compared to 112 in standard UNO).

","[""Nick Hayes""]","[""Mattel, Inc.""]","[""Hand Management"", ""Lose a Turn"", ""Matching"", ""Player Elimination"", ""Take That""]",[],6.11293,1.4762,8571,1191,7,false,https://cf.geekdo-images.com/BrmN9uBYLBf9qzlqtQUhTg__original/img/Wz1TpseAsLyzf065Wfl5RHDmuYc=/0x0/filters:format(jpeg)/pic7762353.jpg,false,Party • Family,2025-07-01 00:00:00.000,OWNED,false,,,,,
